user_id,full_name,pan,pan_flag,aadhaar,aadhaar_flag,city,state,occupation,monthly_income,signup_timestamp,kyc_status,risk_segment,resolution_type,resolution_confidence,raw_record_count,conflict_details
USR72910,Arunima Shanker,MPPAO7051L,VALID_PAN,692742324384,VALID_12_DIGIT_AADHAAR,Pune,Maharashtra,Salaried,30356.0,2024-07-01 16:17:04,VERIFIED,MEDIUM,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['MPPAO7051L', 'IGSXS5467Q']; Conflicting Aadhaars: ['692742324384', '264484399957']; Conflicting Names: ['Arunima Shanker', 'Krishnakrishnamurthy']"
USR72915,Vrishti Barman,,MISSING_PAN,668379678023,VALID_12_DIGIT_AADHAAR,Chennai,Tamil Nadu,Business Owner,9620.0,2024-08-14 00:00:00,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR72922,Dalajanagarajan,BMDAV9496R,VALID_PAN,XXXXXXXX2917,MASKED_AADHAAR,Chennai,Tamil Nadu,Student,18797.0,2025-06-11 00:00:00,VERIFIED,MEDIUM,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['BMDAV9496R', 'WZBLN2274B']; Conflicting Aadhaars: ['XXXXXXXX2917', '399355991701']; Conflicting KYC Statuses: ['VERIFIED', 'PENDING']; Conflicting Names: ['Dalajanagarajan', 'Jai Taneja']"
USR72923,Ria Grewal,YRATD0553C,VALID_PAN,147937070907,VALID_12_DIGIT_AADHAAR,Jalandar,Punjab,Gig Worker,21204.0,2025-10-08 04:40:48,PENDING,LOW,SINGLETON,1.0,1,No duplicate records found
USR72925,Barkha Dugar,WLWLD1750D,VALID_PAN,298682699261,VALID_12_DIGIT_AADHAAR,Amritsar,Punjab,Salaried,34380.0,2025-12-26 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR72927,Henry Ram,DRJ1A3229V,MALFORMED_PAN_FORMAT,975472183519,VALID_12_DIGIT_AADHAAR,Chennai,Tamil Nadu,Retired,15156.0,2025-07-01 00:00:00,VERIFIED,HIGH,SINGLETON,1.0,1,No duplicate records found
USR72928,Advik Behl,SYDRX5350K,VALID_PAN,6222364920,MALFORMED_AADHAAR,Delhi,Delhi,Unemployed,11798.0,2025-04-26 03:23:25,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR72932,Ekaja Dash,OQMLB4576G,VALID_PAN,406683086028,VALID_12_DIGIT_AADHAAR,Mumbay,Maharashtra,Business Owner,,2025-11-13 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR72939,Ekta Kara,DXOVR4525L,VALID_PAN,471026860615,VALID_12_DIGIT_AADHAAR,Delhi,Delhi,Business Owner,34995.0,2024-02-04 13:26:15,VERIFIED,HIGH,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['DXOVR4525L', 'JFQBG0835X']; Conflicting Names: ['Ekta Kara', 'Sudikshanatarajan']"
USR72942,Nidhi Chander,PFIJX6384U,VALID_PAN,233690691626,VALID_12_DIGIT_AADHAAR,Jpr,Rajasthan,Gig Worker,28949.0,2025-05-25 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR72944,Qabil Pillai,XJYGQ2216Y,VALID_PAN,565142563276,VALID_12_DIGIT_AADHAAR,Hyderabad,Telangana,Business Owner,15239.0,2024-01-18 00:00:00,VERIFIED,UNKNOWN,SINGLETON,1.0,1,No duplicate records found
USR72945,Vincent Purohit,QPSSI8802,MALFORMED_PAN_FORMAT,593297736752,VALID_12_DIGIT_AADHAAR,New Delhi,Delhi,Student,29781.0,2024-10-12 02:25:00,PENDING,LOW,SINGLETON,1.0,1,No duplicate records found
USR72948,Aarav Hans,MSMEA6571Q,VALID_PAN,9606355813,MALFORMED_AADHAAR,Delhi,Delhi,Unemployed,42614.0,2024-05-26 05:35:07,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR72949,Tejas Chaudhary,NXEEN5160L,VALID_PAN,919764109119,VALID_12_DIGIT_AADHAAR,Pune,Maharashtra,Salaried,62443.0,2025-01-10 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR72950,Timothy Bail,,MISSING_PAN,573743285115,VALID_12_DIGIT_AADHAAR,Amritsar,Punjab,Student,9365.0,2024-03-13 00:57:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR72954,Nikita Contractor,DMQUB4570T,VALID_PAN,927474508269,VALID_12_DIGIT_AADHAAR,Lucknow,Uttar Pradesh,Freelancer,24305.0,2025-01-11 00:00:00,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR72955,Mohammed Devi,ZCLIF1793A,VALID_PAN,219068950990,VALID_12_DIGIT_AADHAAR,Chennai,Tamil Nadu,Retired,16571.0,2024-06-19 20:10:53,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR72957,Aarav Korpal,FRKRT6144F,VALID_PAN,871677525840,VALID_12_DIGIT_AADHAAR,Hyderabad,Telangana,Self Employed,,2024-10-26 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR72958,Ishwar Ravi,IJTML4924J,VALID_PAN,207569627457,VALID_12_DIGIT_AADHAAR,Madras,Tamil Nadu,Self Employed,63787.0,2024-11-23 00:08:17,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR72959,Sara Kale,CFAFR3532Y,VALID_PAN,079526608021,VALID_12_DIGIT_AADHAAR,Amritsar,Punjab,Gig Worker,0.14887,2025-04-15 00:00:00,PENDING,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR72964,Wazir Brar,BOXFQ8880R,VALID_PAN,538457420629,VALID_12_DIGIT_AADHAAR,Amritsar,Punjab,Salaried,49627.0,2025-05-03 00:00:00,VERIFIED,LOW,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['BOXFQ8880R', 'AEFYI0551C']; Conflicting Aadhaars: ['538457420629', '817202616192']; Conflicting Names: ['Wazir Brar', 'Ati Doctor']"
USR72967,Eshana Mohan,DGFUN3948I,VALID_PAN,401192416443,VALID_12_DIGIT_AADHAAR,Ludhiana,Punjab,Gig Worker,20642.0,2025-07-25 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR72969,Harini Mittal,GAEHP2244P,VALID_PAN,920667219614,VALID_12_DIGIT_AADHAAR,Ldh,Punjab,Gig Worker,30700.0,2025-07-08 16:55:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR72972,Hredhaan Chaudhary,EPUIU6398S,VALID_PAN,508980367286,VALID_12_DIGIT_AADHAAR,Mumbai,Maharashtra,Self Employed,12841.0,2025-03-24 00:00:00,PENDING,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR72973,Ubika Zachariah,UUFUS7698Y,VALID_PAN,,MISSING_AADHAAR,Pune,Maharashtra,Gig Worker,,2024-06-14 00:00:00,PENDING,LOW,SINGLETON,1.0,1,No duplicate records found
USR72981,Wahab Baral,MKPMT9384N,VALID_PAN,334795012980,VALID_12_DIGIT_AADHAAR,Jpr,Rajasthan,Student,15976.0,2025-03-20 02:44:00,PENDING,LOW,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['MKPMT9384N', 'GACHF5530W']; Conflicting Aadhaars: ['334795012980', '8897214069774']; Conflicting KYC Statuses: ['PENDING', 'VERIFIED']; Conflicting Names: ['Wahab Baral', 'Ayush Sama']"
USR72982,Lucky Rau,WAIUD0446B,VALID_PAN,386728425191,VALID_12_DIGIT_AADHAAR,Jpr,Rajasthan,Unemployed,43096.0,2024-05-24 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR72987,Yatin Dara,MEPCI3815D,VALID_PAN,340379873462,VALID_12_DIGIT_AADHAAR,Poona,Maharashtra,Freelancer,25303.0,2025-02-27 23:14:53,VERIFIED,HIGH,SINGLETON,1.0,1,No duplicate records found
USR72993,Bhavika Chandra,PBZMH3108P,VALID_PAN,448101310751,VALID_12_DIGIT_AADHAAR,Lucknow,Uttar Pradesh,Freelancer,0.28463,2025-04-03 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR72994,Chakrika Chad,GEEDC0557N,VALID_PAN,426296949724,VALID_12_DIGIT_AADHAAR,Kolkata,West Bengal,Salaried,42045.0,2025-10-03 09:34:05,VERIFIED,LOW,CONFLICTING_RECORD,0.5,2,"Conflicting KYC Statuses: ['VERIFIED', 'REJECTED']"
USR72996,Chatura Warrior,IXAQB1653D,VALID_PAN,080867445208,VALID_12_DIGIT_AADHAAR,Pune,Maharashtra,Gig Worker,,2025-11-17 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR72998,Baghyawati Nadig,BSXIL3316G,VALID_PAN,222161140754,VALID_12_DIGIT_AADHAAR,Jalandhar,Punjab,Student,10762.0,2024-10-05 00:00:00,VERIFIED,HIGH,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['BSXIL3316G', 'EEHCV0011P']; Conflicting Aadhaars: ['222161140754', '067539864039']; Conflicting Names: ['Baghyawati Nadig', 'Kala Vyas']"
USR72999,Balveer Grover,AMFZU9391M,VALID_PAN,924747142011,VALID_12_DIGIT_AADHAAR,Lko,Uttar Pradesh,Unemployed,73565.0,2025-12-12 00:00:00,VERIFIED,LOW,CONFLICTING_RECORD,0.5,4,"Conflicting PANs: ['AMFZU9391M', 'KDUEQ1915G', 'INCTA7848T', 'FSTRO5996I']; Conflicting Aadhaars: ['924747142011', '407595589706', '279652622603']; Conflicting Names: ['Balveer Grover', 'Falguni Dutta', 'Azad Kala', 'Bhavya Mitra']"
USR73002,Vrinda Morar,HCOLI6362K,VALID_PAN,XXXXXXXX0729,MASKED_AADHAAR,New Delhi,Delhi,Unemployed,44045.0,2025-11-25 09:42:54,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR73005,Urmi Kala,MRY1T1322A,MALFORMED_PAN_FORMAT,390572984469,VALID_12_DIGIT_AADHAAR,Kolkata,West Bengal,Farmer,35728.0,2025-06-07 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR73006,Leena Mitra,YWKQT1953P,VALID_PAN,789921188094,VALID_12_DIGIT_AADHAAR,Mumbai,Maharashtra,Self Employed,62228.0,2025-05-28 00:00:00,VERIFIED,HIGH,CONFLICTING_RECORD,0.5,3,"Conflicting PANs: ['WRRUD6475V', 'YWKQT1953P']; Conflicting Aadhaars: ['7635924289', '789921188094']; Conflicting KYC Statuses: ['PENDING', 'VERIFIED']; Conflicting Names: ['Girish Pingle', 'Leena Mitra']"
USR73007,Om Krishnan,RRJVV4320D,VALID_PAN,3133428910,MALFORMED_AADHAAR,Lko,Uttar Pradesh,Retired,7162.0,2025-10-25 23:12:49,PENDING,LOW,SINGLETON,1.0,1,No duplicate records found
USR73008,Harini Tank,WXINL2371O,VALID_PAN,504085924960,VALID_12_DIGIT_AADHAAR,Delhi,Delhi,Freelancer,16011.0,2024-01-17 00:00:00,VERIFIED,MEDIUM,CONFLICTING_RECORD,0.5,2,"Conflicting Aadhaars: ['504085924960', '011890446701']; Conflicting Names: ['Harini Tank', 'Chaman B0Ra']"
USR73009,Robert Pai,VQSQB7161J,VALID_PAN,734822598360,VALID_12_DIGIT_AADHAAR,Jalandhar,Punjab,Freelancer,48505.0,2026-03-03 00:00:00,VERIFIED,MEDIUM,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['VQSQB7161J', 'CWYWR7977Y']; Conflicting Aadhaars: ['734822598360', '549946467411']; Conflicting KYC Statuses: ['VERIFIED', 'PENDING']; Conflicting Names: ['Robert Pai', 'Falguni Venkatesh']"
USR73011,Ryan Char,DFIWQ7083I,VALID_PAN,532465275417,VALID_12_DIGIT_AADHAAR,Ludhiana,Punjab,Salaried,0.17891,2025-03-13 06:07:57,VERIFIED,HIGH,SINGLETON,1.0,1,No duplicate records found
USR73012,Anamika Rama,FPCWW1564K,VALID_PAN,XXXXXXXX2797,MASKED_AADHAAR,Ldh,Punjab,Retired,27484.0,2026-03-17 00:00:00,PENDING,LOW,SINGLETON,1.0,1,No duplicate records found
USR73013,Krishnavora,SFFZJ7830,MALFORMED_PAN_FORMAT,200389422339,VALID_12_DIGIT_AADHAAR,Lucknow,Uttar Pradesh,Gig Worker,64400.00000000001,2025-02-06 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR73017,Kashish Chokshi,BNTPS1457X,VALID_PAN,153594070423,VALID_12_DIGIT_AADHAAR,Asr,Punjab,Freelancer,14889.0,2025-07-11 00:00:00,PENDING,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR73020,Chanchal Om,UBVFY7201Z,VALID_PAN,045599355507,VALID_12_DIGIT_AADHAAR,Jalandhar,Punjab,Unemployed,28623.0,2026-03-02 00:00:00,VERIFIED,LOW,CONFLICTING_RECORD,0.5,2,"Conflicting KYC Statuses: ['PENDING', 'VERIFIED']"
USR73023,Anika Venkatesh,BEDUN6147S,VALID_PAN,577127734925,VALID_12_DIGIT_AADHAAR,Lko,Uttar Pradesh,Unemployed,31279.0,2024-06-25 00:00:00,PENDING,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR73024,Chakrika Ratti,,MISSING_PAN,718878478046,VALID_12_DIGIT_AADHAAR,Calcutta,West Bengal,Retired,23048.0,2024-09-10 13:53:21,PENDING,HIGH,SINGLETON,1.0,1,No duplicate records found
USR73027,Ladli Kar,DXABJ6365Q,VALID_PAN,073297718683,VALID_12_DIGIT_AADHAAR,Jalandhar,Punjab,Self Employed,48784.0,,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR73028,Niharika Khurana,STGZV6535C,VALID_PAN,474194122535,VALID_12_DIGIT_AADHAAR,Dilli,Delhi,Business Owner,,2024-03-05 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR73031,Advik Dube,RJFOF0483,MALFORMED_PAN_FORMAT,XXXXXXXX9989,MASKED_AADHAAR,Lko,Uttar Pradesh,Self Employed,24746.0,2025-08-08 18:42:00,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR73032,Vasatika Venkatesh,ZAEQG2205F,VALID_PAN,384833082958,VALID_12_DIGIT_AADHAAR,Pune,Maharashtra,Freelancer,0.26929,2025-10-06 14:20:20,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR73042,Dev Divan,GOQLI0809G,VALID_PAN,239992989306,VALID_12_DIGIT_AADHAAR,Calcutta,West Bengal,Gig Worker,9800.0,2025-09-27 21:40:49,VERIFIED,LOW,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['DDXHS4113V', 'GOQLI0809G']; Conflicting Aadhaars: ['XXXXXXXX0692', '239992989306']; Conflicting Names: ['Ekbal Ram', 'Dev Divan']"
USR73044,Ryan Kar,DDMDF2943Z,VALID_PAN,646621610794,VALID_12_DIGIT_AADHAAR,Poona,Maharashtra,Freelancer,25415.0,2024-11-18 00:00:00,VERIFIED,HIGH,SINGLETON,1.0,1,No duplicate records found
USR73045,Advika Kohli,XDFLM2660V,VALID_PAN,530651007570,VALID_12_DIGIT_AADHAAR,Ldh,Punjab,Gig Worker,57420.0,2025-10-04 00:00:00,VERIFIED,UNKNOWN,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['XDFLM2660V', 'MWJXZ4430U']; Conflicting Aadhaars: ['530651007570', '330142064363']; Conflicting Names: ['Advika Kohli', 'Jacob Sangha']"
USR73046,Yashoda Bansal,HTZRA2636,MALFORMED_PAN_FORMAT,691344228204,VALID_12_DIGIT_AADHAAR,Lko,Uttar Pradesh,Business Owner,22575.0,2026-03-12 20:26:00,PENDING,LOW,SINGLETON,1.0,1,No duplicate records found
USR73053,Hiral Banik,LIRDK9183,MALFORMED_PAN_FORMAT,903734876850,VALID_12_DIGIT_AADHAAR,Amritsar,Punjab,Unemployed,,2026-01-15 19:55:35,VERIFIED,UNKNOWN,SINGLETON,1.0,1,No duplicate records found
USR73054,Arin Ganesh,HWPDE7133S,VALID_PAN,398336008987,VALID_12_DIGIT_AADHAAR,Ludhiana,Punjab,Unemployed,15149.0,2024-02-18 00:00:00,VERIFIED,LOW,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['HWPDE7133S', 'SLFWD5711S']; Conflicting Aadhaars: ['398336008987', 'XXXXXXXX6699']; Conflicting Names: ['Arin Ganesh', 'Zaitra Shan']"
USR73059,Bahadurjit Choudhry,PCONT5881Y,VALID_PAN,076305085124,VALID_12_DIGIT_AADHAAR,Lko,Uttar Pradesh,Gig Worker,19572.0,2024-06-19 00:00:00,VERIFIED,HIGH,SINGLETON,1.0,1,No duplicate records found
USR73062,Lucky Sani,CAAAY0379S,VALID_PAN,239093056807,VALID_12_DIGIT_AADHAAR,Kolkata,West Bengal,Student,14123.0,2024-08-22 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR73065,Avni Zacharia,FSYNA2202I,VALID_PAN,536005050422,VALID_12_DIGIT_AADHAAR,Hyderabad,Telangana,Business Owner,35469.0,2025-02-18 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR73068,Jagrati Saran,HRFCH5615N,VALID_PAN,564708928787,VALID_12_DIGIT_AADHAAR,Poona,Maharashtra,Gig Worker,11047.0,2024-08-03 21:21:00,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR73069,Abhiram Varughese,ATBPD0008V,VALID_PAN,820138218046,VALID_12_DIGIT_AADHAAR,Asr,Punjab,Salaried,28421.0,2025-07-05 00:00:00,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR73071,Ekaraj Baral,BRVZT9418I,VALID_PAN,583183080667,VALID_12_DIGIT_AADHAAR,Pune,Maharashtra,Self Employed,77437.0,2025-09-24 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR73073,Balveer Roy,UEZWK6058O,VALID_PAN,702557719406,VALID_12_DIGIT_AADHAAR,Chennai,Tamil Nadu,Gig Worker,67208.0,2025-10-16 00:00:00,VERIFIED,LOW,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['UEZWK6058O', 'BEBCH7613L']; Conflicting Aadhaars: ['702557719406', '859982668239']; Conflicting KYC Statuses: ['VERIFIED', 'PENDING']; Conflicting Names: ['Balveer Roy', 'Vamakshi Nath']"
USR73083,Chanakya Chandra,GUAAR4458N,VALID_PAN,940796488948,VALID_12_DIGIT_AADHAAR,Kolkata,West Bengal,Retired,,2025-04-19 00:00:00,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR73085,Shaurya Barad,UJ0EC1963R,MALFORMED_PAN_FORMAT,257557919055,VALID_12_DIGIT_AADHAAR,Ludhiana,Punjab,Business Owner,32267.0,2024-12-27 00:00:00,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR73089,Rehaan Prashad,XCRMP9222J,VALID_PAN,065847651500,VALID_12_DIGIT_AADHAAR,Jaipur,Rajasthan,Business Owner,27599.0,2025-02-08 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR73093,Widisha Badami,CVKED9150F,VALID_PAN,XXXXXXXX9628,MASKED_AADHAAR,Jaipur,Rajasthan,Self Employed,16723.0,2024-11-30 00:29:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR73098,Warda Parmar,,MISSING_PAN,XXXXXXXX9065,MASKED_AADHAAR,Hyderabad,Telangana,Business Owner,57849.0,2025-08-04 13:57:19,VERIFIED,HIGH,SINGLETON,1.0,1,No duplicate records found
USR73099,Ucchal Brahmbhatt,LBTFQ7113E,VALID_PAN,333507278852,VALID_12_DIGIT_AADHAAR,Lucknow,Uttar Pradesh,Business Owner,20332.0,2025-06-30 10:14:38,PENDING,LOW,SINGLETON,1.0,1,No duplicate records found
USR73104,Jeevika Chand,NUDFL8243Q,VALID_PAN,,MISSING_AADHAAR,Lucknow,Uttar Pradesh,Salaried,17144.0,2026-03-08 11:22:00,REJECTED,LOW,SINGLETON,1.0,1,No duplicate records found
USR73107,Hamsini Chokshi,ILYZH3403D,VALID_PAN,8683621595,MALFORMED_AADHAAR,Ldh,Punjab,Student,17516.0,2025-02-09 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR73108,Omkaar Taneja,HOBAQ7418O,VALID_PAN,120838420233,VALID_12_DIGIT_AADHAAR,Asr,Punjab,Business Owner,10527.0,,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR73109,Gayathri Barad,CDXVB0782L,VALID_PAN,750397599163,VALID_12_DIGIT_AADHAAR,Chennai,Tamil Nadu,Salaried,23600.0,,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR73118,Yasti Vala,LRTGC5479G,VALID_PAN,445039380972,VALID_12_DIGIT_AADHAAR,Chennai,Tamil Nadu,Salaried,19363.0,2026-02-13 07:22:00,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR73119,Charvi Badami,DQFAP5670Z,VALID_PAN,XXXXXXXX7521,MASKED_AADHAAR,Pune,Maharashtra,Freelancer,0.22967,2024-10-27 00:00:00,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR73121,Ekalinga Chawla,GAWZF2755J,VALID_PAN,795413312144,VALID_12_DIGIT_AADHAAR,Jalandhar,Punjab,Self Employed,16000.0,,PENDING,LOW,SINGLETON,1.0,1,No duplicate records found
USR73124,Unni Bhatia,HLZHQ1932A,VALID_PAN,415140631323,VALID_12_DIGIT_AADHAAR,Mumbai,Maharashtra,Retired,39077.0,2024-05-23 00:00:00,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR73126,Harsh Deo,FCHDE3996R,VALID_PAN,XXXXXXXX5539,MASKED_AADHAAR,Lucknow,Uttar Pradesh,Self Employed,39437.0,2024-09-13 00:00:00,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR73129,Adya Dora,VPJAQ2114I,VALID_PAN,XXXXXXXX5807,MASKED_AADHAAR,Jalandar,Punjab,Self Employed,43500.0,2024-12-01 14:19:40,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR73133,Yuvraj Roy,KMDYZ3247A,VALID_PAN,,MISSING_AADHAAR,Chennai,Tamil Nadu,Unemployed,30161.0,2024-04-04 19:06:33,PENDING,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR73136,Baljiwan Korpal,CMOBY8514D,VALID_PAN,167947479115,VALID_12_DIGIT_AADHAAR,Hyd,Telangana,Self Employed,32276.0,2024-12-06 00:00:00,VERIFIED,LOW,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['ODPJD2525N', 'CMOBY8514D']; Conflicting Aadhaars: ['372437374787', '167947479115']; Conflicting Names: ['Chanakya Baria', 'Baljiwan Korpal']"
USR73137,Jeevika Shan,MXEDS6053P,VALID_PAN,195368132510,VALID_12_DIGIT_AADHAAR,Madras,Tamil Nadu,Unemployed,18853.0,2024-06-07 00:00:00,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR73141,Yug Rai,KYWES9226W,VALID_PAN,,MISSING_AADHAAR,Jalandhar,Punjab,Retired,21776.0,2024-09-21 18:28:00,VERIFIED,MEDIUM,CONFLICTING_RECORD,0.5,2,"Conflicting KYC Statuses: ['PENDING', 'VERIFIED']"
USR73145,Tanveer Badal,BBGCT2889F,VALID_PAN,744820159139,VALID_12_DIGIT_AADHAAR,New Delhi,Delhi,Farmer,21726.0,2024-02-18 06:02:36,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR73153,Sarthak Bhat,YBIBM4275U,VALID_PAN,518876209878,VALID_12_DIGIT_AADHAAR,Chennai,Tamil Nadu,Gig Worker,27800.0,2025-08-22 00:00:00,VERIFIED,HIGH,SINGLETON,1.0,1,No duplicate records found
USR73162,Indali Sharaf,YRERI5378C,VALID_PAN,981465476879,VALID_12_DIGIT_AADHAAR,Jalandhar,Punjab,Salaried,41399.0,2025-10-05 11:34:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR73166,Idika Goswami,CPCPR3514G,VALID_PAN,308137855258,VALID_12_DIGIT_AADHAAR,Jalandar,Punjab,Gig Worker,0.29084,2024-04-14 00:00:00,VERIFIED,LOW,CONFLICTING_RECORD,0.5,2,"Conflicting KYC Statuses: ['VERIFIED', 'PENDING']"
USR73167,Guneet Modi,NXVZY1825S,VALID_PAN,3504188850711,EXCESS_DIGITS_AADHAAR,Chennai,Tamil Nadu,Retired,30862.0,2024-05-04 17:31:00,VERIFIED,HIGH,CONFLICTING_RECORD,0.5,3,"Conflicting PANs: ['NXVZY1825S', 'PVACX2344H']; Conflicting Aadhaars: ['3504188850711', '7669910044']; Conflicting KYC Statuses: ['VERIFIED', 'PENDING']; Conflicting Names: ['Guneet Modi', 'Nimrat Golla']"
USR73168,Isaiah Ravel,BHHTT8891P,VALID_PAN,824792413222,VALID_12_DIGIT_AADHAAR,Pune,Maharashtra,Self Employed,22727.0,2026-01-18 00:00:00,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR73171,Lipika Pall,GDUBH1028I,VALID_PAN,105559037906,VALID_12_DIGIT_AADHAAR,Kolkata,West Bengal,Self Employed,40100.0,2025-06-03 11:09:07,VERIFIED,LOW,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['GDUBH1028I', 'VBPMW4179M']; Conflicting Aadhaars: ['105559037906', '795145750963']; Conflicting KYC Statuses: ['VERIFIED', 'PENDING']; Conflicting Names: ['Lipika Pall', 'Lakshmi Jani']"
USR73173,Divya Bera,XLVLF3499U,VALID_PAN,XXXXXXXX7180,MASKED_AADHAAR,Jpr,Rajasthan,Freelancer,60183.0,2025-02-23 13:19:51,VERIFIED,HIGH,SINGLETON,1.0,1,No duplicate records found
USR73177,Bahadurjit Pradhan,ODVXD3299S,VALID_PAN,XXXXXXXX2762,MASKED_AADHAAR,Jalandar,Punjab,Retired,0.77277,2025-04-23 15:39:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR73181,Girik Sanghvi,FSJKE7143X,VALID_PAN,562744082373,VALID_12_DIGIT_AADHAAR,Lucknow,Uttar Pradesh,Freelancer,,2024-01-08 00:00:00,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR73183,Chakrika Bir,WZADQ4157M,VALID_PAN,XXXXXXXX6716,MASKED_AADHAAR,Amritsar,Punjab,Farmer,63630.0,2024-08-10 13:33:02,REJECTED,UNKNOWN,SINGLETON,1.0,1,No duplicate records found
USR73186,Yatan Mand,PKIST0030,MALFORMED_PAN_FORMAT,224055111336,VALID_12_DIGIT_AADHAAR,Pune,Maharashtra,Business Owner,27331.0,2025-12-23 00:00:00,PENDING,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR73187,Omishadey,YUFMS7276Q,VALID_PAN,469808974390,VALID_12_DIGIT_AADHAAR,Hyderabad,Telangana,Salaried,22760.0,2025-11-19 00:00:00,PENDING,LOW,SINGLETON,1.0,1,No duplicate records found
USR73194,Qadim Narula,LGRWQ2921S,VALID_PAN,202635787999,VALID_12_DIGIT_AADHAAR,Jpr,Rajasthan,Student,97479.0,2025-05-06 00:00:00,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR73199,Shivani Mammen,TMYJI8092N,VALID_PAN,423632314386,VALID_12_DIGIT_AADHAAR,Dilli,Delhi,Gig Worker,28944.0,2025-08-31 23:25:32,REJECTED,LOW,SINGLETON,1.0,1,No duplicate records found
